title,blog_url,affiliate_link,mood_text
大奉打更人,https://poupe.hatenadiary.jp/search?q=%27%49%53%F4%BA,,"三角関係, 仲間, コメディ, 俳優, 中国ドラマ, 華流"
転生作家の推理日誌,https://poupe.hatenadiary.jp/search?q=%E2%1F%5C%B6%6E%A8%06%E5%8C,,"ラブコメ, 復讐, 仲間, 転生, 中国ドラマ, 華流"
異人之下 セカンドラウンド,https://poupe.hatenadiary.jp/search?q=%70%BA%4B%0B%20%BB%AB%F3%C9%E9%A6%F3%C9,https://www.amazon.co.jp/%E7%95%B0%E4%BA%BA%E4%B9%8B%E4%B8%8B%E3%82%BB%E3%82%AB%E3%83%B3%E3%83%89%E3%83%A9%E3%82%A6%E3%83%B3%E3%83%89BOX%E3%80%90%E3%83%9D%E3%82%B9%E3%83%88%E3%82%AB%E3%83%BC%E3%83%89%E4%BB%98%E3%80%91-%E3%83%9D%E3%83%B3%E3%83%BB%E3%83%A6%E3%83%BC%E3%83%81%E3%83%A3%E3%83%B3/dp/B0FJQCR3TH?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=1WS56YIIAZVO&dib=eyJ2IjoiMSJ9.TPhKO0jqeLebuKhsO2zsv9jOBuYeJvv1MNpNnk8yv4NXctWshwyR0-Jj5p0hIKKQN11S1BMFlpHgbO-6SXLCmQ.3KTM6SuYM7XoPYOGCIC_IQFz8vYuZURB_5kzOl_y8gA&dib_tag=se&keywords=%E7%95%B0%E4%BA%BA%E4%B9%8B%E4%B8%8B+%E3%82%BB%E3%82%AB%E3%83%B3%E3%83%89%E3%83%A9%E3%82%A6%E3%83%B3%E3%83%89&qid=1765528944&sprefix=%E7%95%B0%E4%BA%BA%E4%B9%8B%E4%B8%8B+%E3%82%BB%E3%82%AB%E3%83%B3%E3%83%89%E3%83%A9%E3%82%A6%E3%83%B3%E3%83%89%2Caps%2C187&sr=8-1&ufe=app_do%3Aamzn1.fos.f851e75d-a860-4774-84a1-525c65264f29&linkCode=ll1&tag=poupe-22&linkId=d3d844c1c5fce3e3c3ddf10b6e913627&language=ja_JP&ref_=as_li_ss_tl,"仲間, 泣ける, コメディ, 俳優, 中国ドラマ, 華流"
千輪桃花,https://poupe.hatenadiary.jp/search?q=%43%2A%43%B1,,"ファンタジー, 復讐, 転生, 秘密, 泣ける, コメディ, 癒し"
猟罪図鑑2,https://poupe.hatenadiary.jp/search?q=%1F%6A%F3%512,,"ミステリー, 三角関係, 仲間, 泣ける, 俳優"
九重紫,https://poupe.hatenadiary.jp/search?q=%5D%CD%2B,https://www.amazon.co.jp/%E3%80%90Amazon-co-jp%E9%99%90%E5%AE%9A%E3%80%91%E4%B9%9D%E9%87%8D%E7%B4%AB%EF%BC%9C%E3%81%8D%E3%82%85%E3%81%86%E3%81%98%E3%82%85%E3%81%86%E3%81%97%EF%BC%9E-DVD-SET1-DVD-%E4%B9%9D%E9%87%8D%E7%B4%AB-%E3%83%93%E3%82%B8%E3%83%A5%E3%82%A2%E3%83%AB%E3%82%B7%E3%83%BC%E3%83%885%E6%9E%9A%E7%B5%84%E4%BB%98/dp/B0G2BHR375?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=1LTDLBJKF2895&dib=eyJ2IjoiMSJ9.uYQFkR8WrHYqvlzLYevok1qg9wwZIhTX3zQuXHbNd0tz1w0Ou9YUcEvZpixk79Fu42nj5QFPXqzDgAN32LS9MkCP84aNsL6AAItZHVyn4yp9QS6TVOb1Pk2awBwYrN1o190pQmwxfOZJhML2Q3_2cBdAzdFUU2iScLr48cgrogBc3RTYW4zb1PoT0uNV6uZuQHe0rVfSWCZzkklV8BsvLvRQlYxMtg09KIQts5nx-eWXPn6O0zFuxYyStlTXEA281G2NckY91e1ADxT9T4O_fnBwSdglq06n-0FkHpsKGzA.HHD-45aKA50uFTnSzdZNt3l8kCuUiIAM_I7ZUaMaBl8&dib_tag=se&keywords=%E4%B9%9D%E9%87%8D%E7%B4%AB&qid=1765528979&sprefix=%E4%B9%9D%E9%87%8D%E7%B4%AB%2Caps%2C225&sr=8-1&linkCode=ll1&tag=poupe-22&linkId=ee66424ce974a22d04ff15c339e88f6a&language=ja_JP&ref_=as_li_ss_tl,"復讐, 仲間, 泣ける, 笑える, コメディ, 甘い, シリアス, 俳優"
バッド・キッズ,https://poupe.hatenadiary.jp/search?q=%D0%C3%C9%FB%AD%C3%BA,https://www.amazon.co.jp/gp/video/detail/B0FMSMN35V?sr=1-1&pageTypeIdSource=ASIN&pageTypeId=B0FMSW1BK2&qid=1765528994374&linkCode=ll2&tag=poupe-22&linkId=eaea561028a8f5189d99982dcbf949ca&language=ja_JP&ref_=as_li_ss_tl,"泣ける, 俳優, 中国ドラマ, 華流"
私の阿勒泰アルタイ,https://poupe.hatenadiary.jp/search?q=%C1%6E%3F%D2%F0%A2%EB%BF%A4,https://www.amazon.co.jp/gp/video/detail/B0F19QFYP4?sr=1-1&pageTypeIdSource=ASIN&pageTypeId=B0F1B9GPYG&qid=1765529009726&linkCode=ll2&tag=poupe-22&linkId=abaac89db3e10256c9f76d39fc7e3fca&language=ja_JP&ref_=as_li_ss_tl,"癒し, 俳優, 中国ドラマ, 華流"
風の吹く場所へ,https://poupe.hatenadiary.jp/search?q=%A8%6E%39%4F%34%40%78,https://www.amazon.co.jp/%E9%A2%A8%E3%81%AE%E5%90%B9%E3%81%8F%E5%A0%B4%E6%89%80%E3%81%B8%EF%BD%9Elove-yourself%EF%BD%9E/dp/B0FSDKMKWT?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=3JRP5ZI5IS214&dib=eyJ2IjoiMSJ9.4ZjpVPNfUVUCn5q0mImvIniT4gEjzXQAKobgXeN34LQbPkfaj6HOCwUSDX4mfdRVVEU2ws9xXXV7SHcxWtlGmWToBSWZKkODOR-RLgAppDKCec8Fbp_83y39AWBjO4MWVIZp6zvX3wx5wIH_g1y1ReDziReJ5cblNjq5VcOAfy6WraWZj4GbUKc1Xgs9OMzZAQy2ne8_qwMuCY6HaoPrm9QAEu070uq_dMfqYXfoovwg0DFVMYqwKzzA_PD6Nbof1xMsAgsQsutMM20dlH7acaT09ys6X8L5rRmoJFkIano.N_lPWIATmE2UUpwubffar5NREEe2pFO1EgaUAehtIt8&dib_tag=se&keywords=%E9%A2%A8%E3%81%AE%E5%90%B9%E3%81%8F%E5%A0%B4%E6%89%80%E3%81%B8&qid=1765776406&sprefix=%E9%A2%A8%E3%81%AE%E5%90%B9%E3%81%8F%E5%A0%B4%E6%89%80%E3%81%B8%2Caps%2C210&sr=8-1&linkCode=ll2&tag=poupe-22&linkId=57b947aea71197a8c377cc448d461573&language=ja_JP&ref_=as_li_ss_tl,"仲間, 泣ける, 感動, 笑える, 癒し, 俳優"
白色月光,https://poupe.hatenadiary.jp/search?q=%7D%72%08%49,,"復讐, 俳優, 中国ドラマ, 華流"
蜀紅錦,https://poupe.hatenadiary.jp/search?q=%00%05%26,https://www.amazon.co.jp/%E8%9C%80%E7%B4%85%E9%8C%A6%EF%BD%9E%E7%B4%A1%E3%81%8C%E3%82%8C%E3%82%8B%E5%A4%A2%EF%BD%9E-DVD-BOX1%EF%BC%887%E6%9E%9A%E7%B5%84%EF%BC%89-DVD-%E3%82%BF%E3%83%B3%E3%83%BB%E3%82%BD%E3%83%B3%E3%83%A6%E3%83%B3/dp/B0FFTHMWZ3?crid=38AYG01548XOK&dib=eyJ2IjoiMSJ9.04BOghZICpZzXwTHk_v_Xi_MgYpKmxp2R5_K6eWcLo4bAUyKZRU46jeb6HCp15c4V1K7ZtBbr2ZCBi2BuE3iw-gx6YVL_gT1YzNy9NilhYTEu0wRxh1zf-lsWkt1PDylLB6oncvg9jhjOXN2luwbAg.l7BduaHFZ5AmMgsMY8uOWmeWi_DjqQLtB2WzXCR5ZTE&dib_tag=se&keywords=%E8%9C%80%E7%B4%85%E9%8C%A6+%E7%B4%A1%E3%81%8C%E3%82%8C%E3%82%8B%E5%A4%A2+dvd&qid=1765776457&sprefix=%E8%9C%80%E7%B4%85%E9%8C%A6%E3%80%80%2Caps%2C281&sr=8-1&ufe=app_do%3Aamzn1.fos.f851e75d-a860-4774-84a1-525c65264f29&linkCode=ll1&tag=poupe-22&linkId=d080edb587d563b2abb320b6e9bac417&language=ja_JP&ref_=as_li_ss_tl,"復讐, 仲間, 友情, 秘密, 泣ける, ドキドキ, 俳優"
続・宮廷女官若曦,https://poupe.hatenadiary.jp/search?q=%9A%FB%AE%F7%73%98%E5%E6,,"宮廷, 歴史, ホラー, 復讐, 仲間, 感動, 笑える, コメディ, 甘い, 俳優"
彼女はPrettyBoy,https://poupe.hatenadiary.jp/search?q=%7C%73%6FPrettyBoy,,"ラブコメ, 仲間, コメディ, 甘い, 俳優"
紅き真珠の詩,https://poupe.hatenadiary.jp/search?q=%05%4D%1F%E0%6E%69,https://www.amazon.co.jp/%E7%B4%85%E3%81%8D%E7%9C%9F%E7%8F%A0%E3%81%AE%E8%A9%A9-DVD-BOX1%EF%BC%887%E6%9E%9A%E7%B5%84%EF%BC%89-DVD-%E3%83%81%E3%83%A3%E3%82%AA%E3%83%BB%E3%83%AB%E3%83%BC%E3%82%B9%E3%83%BC/dp/B0FTLZ6WST?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=313KD7YOTNB0K&dib=eyJ2IjoiMSJ9.4HaQRFTbz67W69wkFV_0PDp5eMceWb2SebOVP2gHm0jIIC30L76gwmsUT22RVNmH37_19YXSi1ZnTckJDENQog0Lz8cohSoL2I-sXWLYsdJYPyfmh3SJ7n95xvwIP_ygnWp5fg6nADC_msyRLsJkVWCjfDGRJsvvaM7AfASbplxpjlHZ98ddQ2xBay0Hbro0UkACzKw1FrmsPZjUj04VjvsHu8HdkIyxJv66Kx3dGIOmQ9_a1NfywkuORusOHwah.1NSMO8Ax9xXXjkhdNWnMcQbfguEH_YfRq06inxR3NKc&dib_tag=se&keywords=%E7%B4%85%E3%81%8D%E7%9C%9F%E7%8F%A0%E3%81%AE%E8%A9%A9&qid=1765776607&sprefix=%E7%B4%85%E3%81%8D%E7%9C%9F%E7%8F%A0%E3%81%AE%E8%A9%A9%2Caps%2C217&sr=8-3&linkCode=ll1&tag=poupe-22&linkId=46291cb30dc61d2bab604032cbefb6de&language=ja_JP&ref_=as_li_ss_tl,"復讐, 仲間, 甘い, 癒し, ハッピーエンド, イケメン, 俳優"
宮廷女官若曦,https://poupe.hatenadiary.jp/search?q=%AE%F7%73%98%E5%E6,,"宮廷, 歴史, 友情, 笑える, 甘い, イケメン, 俳優"
永夜星河,https://poupe.hatenadiary.jp/search?q=%38%1C%1F%B3,https://www.amazon.co.jp/%E6%B0%B8%E5%A4%9C%E6%98%9F%E6%B2%B3%EF%BD%9E%E3%82%B7%E3%83%BC%E3%82%AF%E3%83%AC%E3%83%83%E3%83%88%E3%83%BB%E3%83%A9%E3%83%96%E3%83%9F%E3%83%83%E3%82%B7%E3%83%A7%E3%83%B3%EF%BD%9E-DVD-SET1-DVD-%E3%83%A6%E3%83%BC%E3%83%BB%E3%82%B7%E3%83%A5%E3%83%BC%E3%82%B7%E3%83%B3/dp/B0FR7CJ42D?crid=9A6L6VP8AMRU&dib=eyJ2IjoiMSJ9.GgAP4zHBwqfSXKcrM2ZnZgm5oGe4-b8IJXgztMmm14t1HcFPVQYiclRCDGmqkqQn6NgbafhlC1gvVAPNKGPM0jM77Pi17lGovuf0Xm5eFqLuTdWuuDvzubeHhLEZIAIUL4mMzrL0YU5zmIAbNgeJfy8SbTwwcVFBDLMW3guv3S0zB_mQdOVDtx6BuDKMADX4gBLPjxPTRab2W78tdn1ptAL_5gI9492xPP8OU6Rhkl8LaEtK4lmqAJqQ9JoCA1J5dunjBboWWl-RCrviDZdAZKR2BUU9vWe4OqZqvEQOAaw.mCDD_wsmWlBOS4InHEY9HVsojLWuJcm8LUdyhuZvP0M&dib_tag=se&keywords=%E6%B0%B8%E5%A4%9C%E6%98%9F%E6%B2%B3+%E4%B8%AD%E5%9B%BD%E3%83%89%E3%83%A9%E3%83%9E&qid=1765776631&sprefix=%E6%B0%B8%E5%A4%9C%E6%98%9F%E6%B2%B3%E3%80%80%2Caps%2C181&sr=8-4&ufe=app_do%3Aamzn1.fos.f851e75d-a860-4774-84a1-525c65264f29&linkCode=ll1&tag=poupe-22&linkId=1b8c640e9b3d109b8a2027b21fabc33d&language=ja_JP&ref_=as_li_ss_tl,"ラブコメ, 復讐, 秘密, 陰謀, 泣ける, ハッピーエンド, ドキドキ, イケメン, 俳優"
大夢帰離,https://poupe.hatenadiary.jp/search?q=%27%22%30%E2,,"復讐, 仲間, 秘密, 泣ける, コメディ, 癒し, イケメン, 俳優"
異人之下 アウトサイダーズ,https://poupe.hatenadiary.jp/search?q=%70%BA%4B%0B%20%A2%A6%C8%B5%A4%C0%FC%BA,https://www.amazon.co.jp/%E7%95%B0%E4%BA%BA%E4%B9%8B%E4%B8%8B-%E3%82%A2%E3%82%A6%E3%83%88%E3%82%B5%E3%82%A4%E3%83%80%E3%83%BC%E3%82%BA/dp/B0F8JN1VXB?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=5PP8QXBW489G&dib=eyJ2IjoiMSJ9.YisvbsoQTls1BxPHXM3wmShJQJfdGs2Ix0hciERzZ3AQFxzUJOcX628lE930C2fHTC1AFEf_keuTvKE_BTdXai0Zw6g5lEJMqZOFEuTQABEctSlFoXILPJnWPi116kGACskhGiKFDQajoAyFZO97LurgX72_Gvo1p3iZ7MyLpsG9cERDRY14B_jK3BnojzKTtIrUkiMkAZcAmOgG22pkGw.b7VrJjsgPMhkb1qJxuI6k_QimFheUh3dzjIRLcvgxeI&dib_tag=se&keywords=%E7%95%B0%E4%BA%BA%E4%B9%8B%E4%B8%8B+%E3%82%A2%E3%82%A6%E3%83%88%E3%82%B5%E3%82%A4%E3%83%80%E3%83%BC%E3%82%BA&qid=1765776651&sprefix=%E7%95%B0%E4%BA%BA%E4%B9%8B%E4%B8%8B+%E3%82%A2%E3%82%A6%E3%83%88%E3%82%B5%E3%82%A4%E3%83%80%E3%83%BC%E3%82%BA%2Caps%2C194&sr=8-2&linkCode=ll2&tag=poupe-22&linkId=0131db523e50c0d118beb936005eaccd&language=ja_JP&ref_=as_li_ss_tl,"ホラー, 仲間, 師弟, 秘密, 泣ける, 甘い, イケメン"
夜明けの恋歌,https://poupe.hatenadiary.jp/search?q=%1C%0E%51%6E%4B%4C,,"復讐, 仲間, ラブストーリー, 中国ドラマ, 華流"
護心,https://poupe.hatenadiary.jp/search?q=%77%C3,https://www.amazon.co.jp/%E8%AD%B7%E5%BF%83-%E3%81%94%E3%81%97%E3%82%93-%EF%BD%9E%E3%83%87%E3%82%B9%E3%83%86%E3%82%A3%E3%83%8B%E3%83%BC%E3%83%BB%E3%83%A9%E3%83%96%EF%BD%9EDVD-SET1-DVD-%E7%89%B9%E5%85%B8%E3%81%AA%E3%81%97/dp/B0DL5NW1GG?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=Q90MP6S19ZC9&dib=eyJ2IjoiMSJ9.TEHz1Sa7kHJhqDsp6oqvTH2GsefdDpwFNgygDG_GhhGfKeOspmfQQnm6nhgb5Gs9f4Ug29NZAUXXVb6QyWDEjvF3f-D1m6rk6CNIjvTqIibwN-lHVQeFJf8FjuUf7wTZH1ZBN1WTJOi7G35sfyChkuafl9E7Hbr4KtM1C3WOL4A.u6_rraDsS61h_7hGp24m6zent19iksxNKSmnRAwcpUc&dib_tag=se&keywords=%E8%AD%B7%E5%BF%83&qid=1765776675&sprefix=%E8%AD%B7%E5%BF%83%2Caps%2C210&sr=8-5&ufe=app_do%3Aamzn1.fos.f851e75d-a860-4774-84a1-525c65264f29&linkCode=ll1&tag=poupe-22&linkId=f44e4e4195fce3cbbddbee68fe2d1d8b&language=ja_JP&ref_=as_li_ss_tl,"ファンタジー, 復讐, 仲間, 泣ける, 感動, コメディ, ドキドキ, イケメン, 美男美女, 俳優"
安寧録,https://poupe.hatenadiary.jp/search?q=%89%E7%32,https://www.amazon.co.jp/%E5%AE%89%E5%AF%A7%E9%8C%B2%EF%BD%9E%E6%B5%B7%E6%A3%A0%E3%81%AB%E9%99%8D%E3%82%8B%E5%85%89%EF%BD%9E-DVD-BOX1%EF%BC%887%E6%9E%9A%E7%B5%84%EF%BC%89-DVD-%E3%82%B8%E3%83%A3%E3%83%B3%E3%83%BB%E3%83%AF%E3%83%B3%E3%82%A4%E3%83%BC/dp/B0FPDZ8R72?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=22GGMKE4Y2O9Q&dib=eyJ2IjoiMSJ9.YWcc7RNV6aRDMdgcF0iVa60U8jZuKEWPtZGtv24clRDjVdNvLRWVHfiJeHnCRAy8Vmv4T6P8yR3IOhLkOwZ0R6SX6l1M9zMKmxPqIGlTl7I.ZGoHYvmtvCaMgZZ7Ve7Um-ULe7sH-q0cGrqMS-BjQXU&dib_tag=se&keywords=%E5%AE%89%E5%AF%A7%E9%8C%B2&qid=1765776690&sprefix=%E5%AE%89%E5%AF%A7%E9%8C%B2%2Caps%2C302&sr=8-1&ufe=app_do%3Aamzn1.fos.f851e75d-a860-4774-84a1-525c65264f29&linkCode=ll1&tag=poupe-22&linkId=21d0d37e62bcb1286b7886cda4eeec68&language=ja_JP&ref_=as_li_ss_tl,"溺愛, 復讐, 秘密, コメディ, 俳優"
春花焔,https://poupe.hatenadiary.jp/search?q=%25%B1%14,,"ラブコメ, 復讐, 泣ける, 俳優, 中国ドラマ, 華流"
甘くないボクらの日常 〜警察栄誉〜,https://poupe.hatenadiary.jp/search?q=%18%4F%6A%44%DC%AF%89%6E%E5%38%20%1C%66%DF%04%89%1C,https://www.amazon.co.jp/%E7%94%98%E3%81%8F%E3%81%AA%E3%81%84%E3%83%9C%E3%82%AF%E3%82%89%E3%81%AE%E6%97%A5%E5%B8%B8%EF%BD%9E%E8%AD%A6%E5%AF%9F%E6%A0%84%E8%AA%89%EF%BD%9E/dp/B0DQZ8TLFH?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=2DS8EKHFF11UZ&dib=eyJ2IjoiMSJ9.PrzXEJNASTGY_aLzGFmhc4jfszzsPDtYbJG35DV1I4da1VKlIdSX6mQJyuwExJ_ke-xc9IJSPHxcAVnMWD6w5_ux6hK5V2ENsdHOfVyC8_UzoUgtpex7f6y7eWMDUbsaXbZ6mXYbMVPI6oJsmjwHiW_nsYF9Tc1q4vTA3q3Lw0mV-cunarVF-I_M0PLVhMLkllY4yaskRsrTZX0HEK3fP_7JxfhGrRv-11Klf5s2fzmI2c2-G7vfiFt-sgkyKbzJgQA_ZPYdZtJC5Ih1z7wcLglnhoDAIG1jm-Gfduyrw58.ozMK2qUnzRSMRljxybH5sCT-PSC-fu-iYlJK4hBi55M&dib_tag=se&keywords=%E7%94%98%E3%81%8F%E3%81%AA%E3%81%84%E3%83%9C%E3%82%AF%E3%82%89%E3%81%AE%E6%97%A5%E5%B8%B8+%E3%80%9C%E8%AD%A6%E5%AF%9F%E6%A0%84%E8%AA%89%E3%80%9C&qid=1765776707&sprefix=%E7%94%98%E3%81%8F%E3%81%AA%E3%81%84%E3%83%9C%E3%82%AF%E3%82%89%E3%81%AE%E6%97%A5%E5%B8%B8+%E8%AD%A6%E5%AF%9F%E6%A0%84%E8%AA%89+%2Caps%2C201&sr=8-1&linkCode=ll2&tag=poupe-22&linkId=94d5e026c5f0de5735d98d8c361b4b98&language=ja_JP&ref_=as_li_ss_tl,"泣ける, イケメン, 俳優, 中国ドラマ, 華流"
七夜雪,https://poupe.hatenadiary.jp/search?q=%03%1C%EA,https://www.amazon.co.jp/%E4%B8%83%E5%A4%9C%E9%9B%AA/dp/B0FGD5M9G9?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=1Z57ETBK3YD20&dib=eyJ2IjoiMSJ9.S1wXrrKwdD8sjn6l9pQaaR3d3FTT2BWbR03hm6Nsm-c5dpnchL9im0-S1O8ROpmz86mmqtyZYoLjzAvMpxL6m13IVoV1tr1oZmHampgcoAkfEi-Pu5vZdqyrCkpklSKKMLm0iu4-Q8-ikk6_jSnA5AD1N7guI4N26Zo1qugBDfU51T9kInUci1OZJ-oU3kUOYJrxQmzLlkQrnFYUrIiyVtSER0sCQgvc2aXQ1eQrYoedrRE1fRi8LjfYQ2fG12CwMPKV3XUQ0z0feuES4v-JknU_f8gHLgomxSkdiDMiyKk.Y7QrDr2jCNLwpn-i-tfDaq1XcJ123i2vpuQPdiwj29I&dib_tag=se&keywords=%E4%B8%83%E5%A4%9C%E9%9B%AA&qid=1765776723&sprefix=%E4%B8%83%E5%A4%9C%E9%9B%AA%2Caps%2C256&sr=8-5&linkCode=ll2&tag=poupe-22&linkId=96ac54ade35773143533f614e177e5aa&language=ja_JP&ref_=as_li_ss_tl,"武侠, 復讐, 師弟, 秘密, 泣ける, 笑える, コメディ, シリアス, バッドエンド, 俳優"
おかえり、僕の初恋,https://poupe.hatenadiary.jp/search?q=%4A%4B%48%8A%01%D5%6E%1D%4B,,"復讐, 秘密, 感動, 俳優, ラブストーリー"
漠風吟,https://poupe.hatenadiary.jp/search?q=%20%A8%1F,https://www.amazon.co.jp/%E6%BC%A0%E9%A2%A8%E5%90%9FDVD-BOX1-%E3%83%8F%E3%83%BC%E3%83%8B%E3%83%BC%E3%83%BB%E3%82%B3%E3%83%BC%E3%82%BA%E3%83%BC/dp/B0G3TD86BF?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=1JDCRWK5B76PC&dib=eyJ2IjoiMSJ9.XbtN6j4AQK0OVuYLHLEWffgy-LspNauUdQaIHVT11BaMWCLqQqG365yg08gE3_kXciaYnUIixZ1m9nNdCeBx7CQfycNfa6SeCF0ISKwL_e7muESIstmlLZcn2iHGLRMm0WKmeIFhCNxL3s6wmlXQg0ltmcnB3HysebA537FIElARZUwU3-DBT_PHaIOZw09q.SVqC5QiYCS6daCvFv7E--SH8Mr-KIioS_1VWY9J2G0I&dib_tag=se&keywords=%E6%BC%A0%E9%A2%A8%E5%90%9F&qid=1765776754&sprefix=%E6%BC%A0%E9%A2%A8%E5%90%9F%2Caps%2C215&sr=8-1&ufe=app_do%3Aamzn1.fos.f851e75d-a860-4774-84a1-525c65264f29&linkCode=ll1&tag=poupe-22&linkId=e5666ec583bb1546b497578833994c25&language=ja_JP&ref_=as_li_ss_tl,"ホラー, 復讐, 仲間, 秘密, コメディ, 俳優"
最高のじれ恋,https://poupe.hatenadiary.jp/search?q=%00%D8%6E%58%8C%4B,,"サスペンス, 甘い, イケメン, 俳優, ラブストーリー"
流水舞花,https://poupe.hatenadiary.jp/search?q=%41%34%1E%B1,https://www.amazon.co.jp/%E6%B5%81%E6%B0%B4%E8%88%9E%E8%8A%B1%EF%BD%9E%E9%81%A5%E3%81%8B%E3%81%AA%E3%82%8B%E6%9C%88%E8%90%BD%E5%9F%8E%EF%BD%9E-DVD-SET1-DVD-%E3%82%B8%E3%83%A7%E3%82%A6%E3%83%BB%E3%82%B8%E3%83%B3%E3%82%BF%E3%82%AA/dp/B0FD9YTFRV?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=1F7W318JNAJNJ&dib=eyJ2IjoiMSJ9.LTuZ3rGd8FqmqnBfkvU6gdUINfLJnbTOJ082x9IvYvQMOMNh1SlgGCaJSAu1vEHkIRV7daf7rFrzlurjbozKjjQe3gG7eRXLfZB1jBZz7U4lpbYMDJZgVaif0wsSdfAPIAWolCHSh5m0_AgNFvDpusMxzJbfmaS0DcgIj5ynOpC2_-zKy6V7USSUgKzg3ZEDYqfp3UduZpyBpZT3nUnEwSSJ6RaUmjrHDNdODunJCo29g6bfH2RuuE97pBjEbU9YpgWuHglychVjGB2uvxlf_A8lkIJiDaVsGXw2YtyuaVA.uekS2LIxzlbGhwrcJqRWg6KQtwHclkmsln_nhrEfmmw&dib_tag=se&keywords=%E6%B5%81%E6%B0%B4%E8%88%9E%E8%8A%B1&qid=1765776777&sprefix=%E6%B5%81%E6%B0%B4%E8%88%9E%E8%8A%B1%2Caps%2C194&sr=8-1&ufe=app_do%3Aamzn1.fos.f851e75d-a860-4774-84a1-525c65264f29&linkCode=ll1&tag=poupe-22&linkId=76156f13352748af9dd035f7c368853c&language=ja_JP&ref_=as_li_ss_tl,"宮廷, 仲間, 秘密, 泣ける, コメディ, 甘い, 癒し, 俳優"
オオカミ君王とひつじ女王,https://poupe.hatenadiary.jp/search?q=%AA%AA%AB%DF%1B%8B%68%72%64%58%73%8B,https://www.amazon.co.jp/%E3%82%AA%E3%82%AA%E3%82%AB%E3%83%9F%E5%90%9B%E7%8E%8B-%E3%82%AD%E3%83%B3%E3%82%B0-%E3%81%A8%E3%81%B2%E3%81%A4%E3%81%98%E5%A5%B3%E7%8E%8B-%E3%82%AF%E3%82%A4%E3%83%BC%E3%83%B3-DVD-BOX1/dp/B0B1LSD64M?__mk_ja_JP=%E3%82%AB%E3%82%BF%E3%82%AB%E3%83%8A&crid=3HF0RWJ4T9G8&dib=eyJ2IjoiMSJ9.yTM2snseN2RqFt7v1s9HGNiwyJEhZg3zuk2W9IKOmrw5hrAoI-uWSQ_m-4tTCbbCeheF-TMhk1Hg67azfPC_z6ukXnisDCHE_m2NCO1F8MXV0e3Phl7DYfY3dyAyhWJttzLy5JuS7iSuTrToI036pjQlyaRDghIAv9fbJQ8gl2zoBOxHbc-B1K2tbzzTRJx_hqKueGa1bplqSOSmQJ2xONteC909sbgYyV662lIAcpUMCe7m9RJSLiCRjNBGrrJWas81pSdlwPEhAHA2FaKcUrS9iqCrOh_LcJLImOjGoXo.gYPo03GKBVQTiCTAVdP2xE_RvErMqlDqygqWdwdmsUA&dib_tag=se&keywords=%E3%82%AA%E3%82%AA%E3%82%AB%E3%83%9F%E5%90%9B%E7%8E%8B%E3%81%A8%E3%81%B2%E3%81%A4%E3%81%98%E5%A5%B3%E7%8E%8B&qid=1765776791&sprefix=%E3%82%AA%E3%82%AA%E3%82%AB%E3%83%9F%E5%90%9B%E7%8E%8B%E3%81%A8%E3%81%B2%E3%81%A4%E3%81%98%E5%A5%B3%E7%8E%8B%2Caps%2C196&sr=8-3&ufe=app_do%3Aamzn1.fos.f851e75d-a860-4774-84a1-525c65264f29&linkCode=ll1&tag=poupe-22&linkId=fce91d40050850e2b4709b413369157f&language=ja_JP&ref_=as_li_ss_tl,"ファンタジー, ラブコメ, 秘密, 泣ける, コメディ, イケメン, 俳優, 宮廷, 時代劇"
幻楽森林,https://poupe.hatenadiary.jp/search?q=%7B%7D%EE%97,,"ファンタジー, ラブコメ, 復讐, 仲間, 秘密, 俳優"
